title,rating,number_of_reviews,bought_in_last_month,current/discounted_price,price_on_variant,listed_price,is_best_seller,is_sponsored,is_couponed,delivery_details,sustainability_badges,collected_at,coupon_amount,delivery_cost,est_delivery_date,is_free_delivery,has_fast_delivery,fastest_delivery_date,delivery_weekday,main_sustainability_badge,extra_badges_count
"Satechi Type-C Pro Hub Adapter with Ethernet - 4K HDMI, USB-C PD, Gigabit Ethernet, USB 3.0, Micro SD Card Slot - for M2/ M1 MacBook Pro/Air (Space Gray)",4.0,476,0,62.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos from Anywhere",4.1,264,100,45.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Quartz Pink",4.5,171,0,134.39,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"Tapo by TP-Link 2K QHD Security Camera Indoor/Outdoor, 2024 PCMag Editor's Choice, Color Night Vision, Free Person/Pet/Vehicle Detection, Baby Monitor, Local/Cloud Storage, IP66, Dual-Spotlight(C120)",4.4,12108,4000,29.99,25.27,39.99,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Duracell - CopperTop 9V Alkaline Batteries - long lasting, all-purpose 9 Volt battery for household and business - Pack of 12",4.8,17418,5000,29.98,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Bose SoundLink Revolve+ (Series II) Bluetooth Speaker, Portable Speaker with Microphone, Wireless and Water Resistant with 360 Degree Sound, Long Lasting Battery and Handle, Black",4.6,6767,1000,,199.97,0.0,False,False,No Coupon,,None,2025-08-21 11:20:36,0,0.0,,False,False,,,None,0
"SteelSeries Arctis Nova 1 Multi-System Gaming Headset — Hi-Fi Drivers — 360° Spatial Audio — Comfort Design — Durable — Ultra Lightweight — Noise-Cancelling Mic — PC, PS5/PS4, Switch, Xbox - Black",4.2,12815,5000,39.99,38.39,59.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics 12-Pack Rechargeable AAA NiMH Performance Batteries, 800 mAh, 1.2V, Recharge up to 1000x Times, Pre-Charged",4.6,205678,9000,9.34,8.34,10.82,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
Intel Core Ultra 7 Desktop Processor 265K - 20 cores (8 P-cores + 12 E-cores) up to 5.5 GHz,4.6,491,1000,309.99,291.77,404.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Apple iPhone 13 Pro Max, 128GB, Graphite - Unlocked (Renewed)",4.1,9075,1000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:36,0,0.0,,False,False,,,None,0
Apple TV Siri Remote (3rd Generation),4.5,836,4000,,59.01,0.0,False,False,No Coupon,,None,2025-08-21 11:20:36,0,0.0,,False,False,,,None,0
"Logitech Wireless Mouse Signature M650 L Full Size - Large Hands, 2-Year Battery, Silent Clicks, Customizable Buttons, Bluetooth, PC/Mac/Chromebook - Black, Right-Handed, Large",4.5,12631,4000,33.99,32.07,39.99,False,False,No Coupon,Delivery Aug 29 - Sep 4,Carbon impact,2025-08-21 11:20:36,0,0.0,2025-08-29,False,False,,,Carbon impact,0
"MSI Codex Z2 Gaming Desktop: AMD R7-8700F, GeForce RTX 5070, 32GB DDR5, 2TB m.2 NVMe SSD, USB Type-C, VR-Ready, Windows 11 Home : A8NVP-436US",4.3,115,500,1699.99,1.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"AOC C27G2Z 27"" Curved Frameless Ultra-Fast Gaming Monitor, FHD 1080p, 0.5ms 240Hz, FreeSync, 2x HDMI 2.0, 1x Display Port, Height Adjustable, Xbox PS5 Switch Ready, 3-Year Zero-Bright-Dot",4.6,9410,2000,149.99,144.02,169.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 218X Yellow High-Yield Toner Cartridge | Works with Color Laserjet Pro 3201, MFP 3301 Series | W2182X",4.8,158,2000,127.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Fila Smart Watch for Men Women (Answer/Make Calls), 1.95"" Fitness Watch with Heart Rate/Sleep Monitor, Step Counter, Fitness Tracker with 100+ Sports for Android iOS",4.7,63,0,49.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:36,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Blink Mini - Compact indoor plug-in smart security camera, 1080p HD video, night vision, motion detection, two-way audio, easy set up, Works with Alexa – 1 camera (Black)",4.4,302790,6000,,29.99,0.0,False,False,No Coupon,,Works with Alexa,2025-08-21 11:20:48,0,0.0,,False,False,,,Works with Alexa,0
LG 27US500-W Ultrafine Monitor 27-Inch 4K UHD (3840x2160) HDR10 IPS Borderless Design Reader Mode Flicker Safe Switch App HDMI DisplayPort - White,4.5,3652,1000,249.99,229.36,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Elgato Stream Deck MK.2 – Studio Controller, 15 macro keys, trigger actions in apps and software like OBS, Twitch, ​YouTube and more, works with Mac and PC",4.8,10911,2000,149.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 950XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 8600, OfficeJet Pro 251dw, 276dw, 8100, 8610, 8620, 8630 | Eligible for Instant Ink | CN045AN",4.7,16285,3000,66.89,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"Anker MacBook Pro Charger, Compact and Foldable 100W USB C Charger for MacBook Air, Samsung Galaxy, iPad Pro, and More, 5FT USB C Cable Included",4.7,4311,6000,27.99,22.39,0.0,False,False,No Coupon,Delivery Sep 1 - 9,Carbon impact,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,,Carbon impact,0
"Energizer Recharge Pro Rechargeable AAA and AA Battery Charger With 4 NiMh Rechargeable AA Batteries, Provides a Full Charge in 3 Hours",4.6,67051,8000,,33.21,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"HP 62 Tri-color Ink Cartridge for HP Printers | Works with Printer Series: ENVY 5540, 5640, 5660, 7640, OfficeJet 5740, 8040, OfficeJet Mobile 200, 250 | Eligible for Instant Ink | C2P06AN",4.7,22814,5000,,31.89,0.0,False,False,No Coupon,,Manufacturing practices,2025-08-21 11:20:48,0,0.0,,False,False,,,Manufacturing practices,0
ASURION 3 Year Home Improvement Protection Plan ($40 - $49.99),4.3,2616,0,,6.99,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"HP 218X Magenta High-Yield Toner Cartridge | Works with Color Laserjet Pro 3201, MFP 3301 Series | W2183X",4.8,125,2000,127.89,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"ViewSonic VA3209M 32 Inch IPS Full HD 1080p Monitor with Thin Bezels, 75Hz, Eye Care, HDMI, VGA Inputs for Home and Office",4.6,816,2000,,156.79,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"Bose SoundLink Max Portable Speaker, Large IP67 Waterproof Bluetooth Speaker, Up to 20 Hours of Playtime, USB-C, Built-in 3.5mm AUX Input, Black",4.6,1335,1000,,369.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"KODAK Slide N SCAN Film & Slide Scanner Digitizer with 5” LCD Screen, Quickly Convert Negatives & Slides to Digital 22MP JPEG Photos, Compatible with 135, 126 and 110 Film & Slides",4.4,11282,2000,189.99,182.26,0.0,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
Godox V1 Pro C V1Pro-C USA Version Flash for Canon Camera TTL Round Head 2980mAh 76W Battery 500 Full Power Flashes E-TTL 1/8000s HSS 1.3s Recycle Time 2.4G Wireless LED Modeling Lamp,4.7,30,0,299.0,0.0,329.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"Energizer MAX AAA Batteries (24 Pack), Triple A Alkaline Batteries",4.8,40583,8000,13.94,0.0,19.98,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,51421,4000,,58.49,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"LISEN Bike Phone Holder, [Super Easy Install] Ultra Stable Motorcycle Phone Mount, Bicycle Handlebar Holder Mount for Adults Kids, Bike Bicycle Ebike Gear Accessories, for iPhone Samsung Google Pixel",4.6,4511,8000,14.99,14.09,19.99,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
HP 210A Black Original Laserjet Toner Cartridge,4.5,141,2000,112.99,0.0,151.91,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
Seagate IronWolf 12TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage (ST12000VNZ008/ST12000VN0008),4.4,12076,1000,249.99,236.25,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK PIXPRO WPZ2 Rugged Waterproof Shockproof Dustproof WiFi Digital Camera 16MP 4X Optical Zoom 1080P Full HD Video Vlogging Camera 2.7"" LCD (Yellow)",3.9,1560,2000,149.0,135.59,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"Logitech G PRO X SUPERLIGHT 2 Wireless Gaming Mouse, 60g Pro-Grade with 5 Programmable Buttons, 44k DPI Sensor, 8kHz Report Rate, USB-C Charging for PC/Mac - Black",4.6,1816,2000,,79.99,0.0,False,False,No Coupon,,None,2025-08-21 11:20:48,0,0.0,,False,False,,,None,0
"Soundcore by Anker Liberty 4 NC Wireless Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Wireless Charging, Bluetooth 5.3",4.3,19782,2000,69.99,0.0,99.99,False,False,No Coupon,Delivery Sep 1 - 11,Carbon impact,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,,Carbon impact,0
"Logitech K270 Wireless Keyboard for Windows, 2.4 GHz Wireless, Full-Size, Number Pad, 8 Multimedia Keys, 2-Year Battery Life, Compatible with PC, Laptop, Black",4.5,111681,5000,,18.27,0.0,False,False,No Coupon,,Carbon impact,2025-08-21 11:20:48,0,0.0,,False,False,,,Carbon impact,0
"JanSport Main Campus Backpack - Travel or Work backpack w 15-Inch Laptop Sleeve and Dual Water Bottle Pockets, Black",4.7,2679,4000,44.45,41.25,55.0,False,False,No Coupon,Delivery Aug 29 - Sep 2,None,2025-08-21 11:20:48,0,0.0,2025-08-29,False,False,,,None,0
"EPSON 822 DURABrite Ultra Ink High Capacity Black Cartridge (T822XL120-S) Works with WorkForce Pro WF-3820, WF-3823, WF-4820, WF-4830, WF-4833, WF-4834",4.7,2721,4000,46.19,35.53,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
Fujifilm Instax Wide Instant Film Twin Pack - 20 Exposures,4.8,6956,4000,19.99,17.69,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",4.7,8,0,49.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,0,0.0,2025-09-01,False,False,,Mon,None,0
"PHILIPS TAT1108 Wireless Earbuds,True Wireless Headphones,Powerful Bass with 6 mm Driver,Clear Call with AI Mic,15-Hour Battery Life,Bluetooth v5.3,IPX4 Rating,Ergonomic Design for Comfort,Black",3.9,6335,500,29.99,0.0,32.72,False,True,Save $10.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,$10.00,0.0,2025-09-01,False,False,,Mon,None,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",4.4,3520,1000,119.99,0.0,0.0,False,True,Save 15%  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:48,15%,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG Galaxy Buds Fan Edition(FE) SM-R400, Active Noise-Cancelling, Wireless Bluetooth v5.2 Earbuds, Android 8.0 and Up - (Graphite)",4.4,1839,4000,51.69,49.99,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
NVIDIA Jetson Orin Nano Super Developer Kit,4.1,124,1000,249.0,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"SanDisk 512GB microSD Express microSD Card - Up to 880MB/s Read, Up to 650MB/s Write, 220MB/s Sustained Write, U3, C10 - SDSQXFN-512G-GN4NN",3.5,3,2000,116.69,109.95,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Belkin Portable Charger, Power Bank 10000 mAh, 23W w/Integrated Lightning Cable & USB-C Cable - iPhone Charger Battery Pack for Apple iPhone 16, 15, 14, Galaxy S25, Pixel 9, Travel Essentials - Black",4.1,1092,3000,,43.75,0.0,False,False,No Coupon,,None,2025-08-21 11:20:59,0,0.0,,False,False,,,None,0
"JanSport Laptop Backpack - Computer Bag with 2 Compartments, Ergonomic Shoulder Straps, 15” Laptop Sleeve, Haul Handle - Navy",4.7,13680,5000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:59,0,0.0,,False,False,,,None,0
"LaCie Rugged 5TB Portable External HDD - USB 3.0/2.0 Compatible, Shock/Dust/Rain Resistant for Mac & PC, Orange, Grey",4.6,23574,2000,169.99,150.92,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"AMD Ryzen™ 9 9900X 12-Core, 24-Thread Unlocked Desktop Processor",4.8,759,1000,382.95,339.99,499.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"SanDisk 256GB Extreme SDXC UHS-I Memory Card - C10, U3, V30, 4K, UHD, SD Card - SDSDXVV-256G-GNCIN",4.8,18066,5000,29.99,25.44,35.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Wyze Cam OG Indoor/Outdoor 1080p Wi-Fi Smart Home Security Camera with Color Night Vision, Built-in Spotlight, Motion Detection, 2-Way Audio, Compatible with Alexa & Google, White, Free Expert Setup",4.4,19417,5000,28.65,28.49,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Amazon Basics Ultra Premium Wireless Keyboard and Mouse Combo - Rechargeable, Ultra Slim Design, Quiet, Full Size, Number Pad, Unifying Receiver, Black",4.1,2409,5000,28.57,25.7,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",4.5,67,500,,1.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:59,0,0.0,,False,False,,,None,0
"EPSON 502 EcoTank Ink Ultra-high Capacity Bottle Black Works with ET-2750, ET-2760, ET-2850, ET-3750, ET-3760, ET-3850, ET-4850, and other select EcoTank models",4.8,4778,6000,24.99,0.0,0.0,False,False,No Coupon,Delivery Sep 1 - 9,None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,,None,0
"Baseus 45W USB C Charger Block, 2 Pack PPS Fast Charger Type C with USB-C Cable for iPhone 16/15 Series, iPad, Galaxy S24 Ultra and More Series",4.7,550,2000,23.99,0.0,29.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"Canon PIXMA TR8620a - All-in-One Printer Home Office|Copier|Scanner|Fax|Auto Document Feeder | Photo, Document | Airprint (R), Android, Black, Works with Alexa",4.1,5648,2000,194.0,144.99,215.99,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
Nintendo Switch Lite - Blue,4.8,57813,0,194.99,0.0,229.99,False,False,No Coupon,"Delivery Tue, Sep 2",None,2025-08-21 11:20:59,0,0.0,2025-09-02,False,False,,Tue,None,0
Amazon Basics Weighted Office Desk Tape Dispenser - 3-Pack,4.7,4376,5000,16.9,0.0,0.0,False,False,No Coupon,Delivery Sep 1 - 8,None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,,None,0
DURACELL 1632 Lithium Coin Battery Pack of 4,4.8,4998,10000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:59,0,0.0,,False,False,,,None,0
"Cobra RAD 480i Laser Radar Detector – Long Range Detection, Bluetooth, Apple CarPlay and Android Auto Compatible, LaserEye Front and Rear Detection, Digital Signal Processing, Black",4.2,10667,2000,149.0,0.0,0.0,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Avery Economy View 3 Ring Binder, 1"" Round Rings, 1 White Binder (05711)",4.4,9532,10000,2.49,0.0,5.41,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"OtterBox iPhone SE 3rd & 2nd Gen (NOT SE4 – 2025 MODEL) iPhone 8 & iPhone 7 (NOT PLUS SIZED MODELS) Commuter Series Case - Black, Slim & Tough, Pocket-Friendly, with Port Protection",4.6,33125,7000,17.7,15.26,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
ASURION 3 Year Home Improvement Protection Plan ($50 - $59.99),4.4,2247,0,,7.99,0.0,False,False,No Coupon,,None,2025-08-21 11:20:59,0,0.0,,False,False,,,None,0
"TP-Link 𝗧𝗮𝗽𝗼 SolarCam C402 Kit, Outdoor Battery Camera w/Solar Panel Base, Wireless, 1080P, Free Person/Vehicle Detection, SD/Cloud Storage, Color Night Vision, No Hub Needed, Works w/Alexa",4.3,2837,3000,39.99,38.39,54.99,False,False,No Coupon,Delivery Sep 3 - 23,Works with Alexa,2025-08-21 11:20:59,0,0.0,2025-09-03,False,False,,,Works with Alexa,0
"Remington F5 Power Series Foil Shaver, Electric Razor for Men, Cordless Rechargeable with Pop Up Trimmer, Pivot & FlexFoil Technology, Lightweight Handheld Design, Black",4.3,27609,4000,55.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP OfficeJet Pro 9730e Wide-Format Wireless All-in-One Color Inkjet Printer, Print, scan, Copy up to 11x17', ADF, Duplex Printing Best-for-Office, 3 Month Instant Ink Trial Included (537P6A)",3.9,4307,1000,,339.89,0.0,False,False,No Coupon,,Works with Alexa,2025-08-21 11:20:59,0,0.0,,False,False,,,Works with Alexa,0
"Toshiba Canvio Basics 1TB Portable External Hard Drive USB 3.0, Black - HDTB510XK3AA",4.6,15204,2000,56.45,0.0,64.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",4.7,8,0,49.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Mophie Snap+ 3-in-1 Wireless Charging Stand - MagSafe & Qi2 Certified, Compatible with iPhone 16/15/14/13/12, Apple Watch, AirPods - Multi-Device Magnetic Charging Station, Eco-Friendly Design, White",4.3,196,200,119.99,0.0,129.95,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,0,0.0,2025-09-01,False,False,,Mon,None,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",4.4,3520,1000,119.99,0.0,0.0,False,True,Save 15%  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:59,15%,0.0,2025-09-01,False,False,,Mon,None,0
"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 416GB Storage (128GB eMMC + 288GB Docking Station Set), Intel UHD Graphics, 720p Camera, Wi-Fi, 1 Year Office 365, Win 11 S, Gold",4.3,615,1000,298.99,0.0,399.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics USB-Powered Computer Speakers for Desktop or Laptop PC with Volume Control, Plug-N-Play, Black",4.2,20312,6000,18.1,16.5,20.18,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,0,0.0,2025-09-01,False,False,,Mon,None,0
